Year,Month,County,County_Code,Deaths,latitude,longitude,Population
2008,Sep,"Kings County, NY",36047,14,40.64530975,-73.95502303,2550000
2008,Sep,"Cuyahoga County, OH",39035,10,41.4301347,-81.6905558,1283000
2008,Sep,"Philadelphia County, PA",42101,26,40.0114538,-75.1326504,1540000
2008,Sep,"Bexar County, TX",48029,15,29.4263987,-98.5104781,1621000
2008,Sep,"Dallas County, TX",48113,10,32.7620405,-96.7790069,2412000
2008,Sep,"Harris County, TX",48201,23,29.8119769,-95.3741247,3981000
2008,Sep,"Tarrant County, TX",48439,12,32.7513658,-97.335696,1750000
2008,Oct,"Jefferson County, AL",1073,10,33.5228184,-86.9164513,663394
2008,Oct,"Maricopa County, AZ",4013,15,33.34883,-112.49123,3958000
2008,Oct,"Los Angeles County, CA",6037,64,34.3155072,-118.2096814,9779000
2008,Oct,"District of Columbia, DC",11001,14,38.8949549,-77.0366456,659009
2008,Oct,"Duval County, FL",12031,12,30.3540073,-81.6632109,853116
2008,Oct,"Miami-Dade County, FL",12086,13,25.6364246,-80.4989467,2479000
2008,Oct,"Orange County, FL",12095,12,28.495156,-81.3111658,1076000
2008,Oct,"DeKalb County, GA",13089,11,33.7575613,-84.2186508,740426
2008,Oct,"Fulton County, GA",13121,11,34.0580391,-84.2961283,1013000
2008,Oct,"Cook County, IL",17031,40,41.8197385,-87.756525,5257000
2008,Oct,"Lake County, IN",18089,13,41.4193829,-87.3692227,707622
2008,Oct,"Jefferson Parish, LA",22051,13,29.8502657,-90.1293894,444655
2008,Oct,"Orleans Parish, LA",22071,10,30.0801436,-89.9319134,336644
2008,Oct,"Baltimore city, MD",24510,19,39.2559916,-76.634341,638091
2008,Oct,"Wayne County, MI",26163,25,42.2682408,-83.2844172,1949000
2008,Oct,"Jackson County, MO",29095,10,40.6531945,-106.3447246,700699
2008,Oct,"Kings County, NY",36047,14,40.64530975,-73.95502303,2550000
2008,Oct,"Franklin County, OH",39049,11,40.0283162,-83.0076657,1136000
2008,Oct,"Philadelphia County, PA",42101,30,40.0114538,-75.1326504,1540000
2008,Oct,"Bexar County, TX",48029,16,29.4263987,-98.5104781,1621000
2008,Oct,"Dallas County, TX",48113,20,32.7620405,-96.7790069,2412000
2008,Oct,"Harris County, TX",48201,22,29.8119769,-95.3741247,3981000
2008,Oct,"Tarrant County, TX",48439,10,32.7513658,-97.335696,1750000
2008,Nov,"Maricopa County, AZ",4013,16,33.34883,-112.49123,3958000
2008,Nov,"Pima County, AZ",4019,11,32.1112624,-111.6546163,1010000
2008,Nov,"Los Angeles County, CA",6037,58,34.3155072,-118.2096814,9779000
2008,Nov,"Broward County, FL",12011,11,26.1598074,-80.4623642,1753000
2008,Nov,"Duval County, FL",12031,13,30.3540073,-81.6632109,853116
2008,Nov,"Cook County, IL",17031,40,41.8197385,-87.756525,5257000
2008,Nov,"Marion County, IN",18097,11,39.7810289,-86.1365457,883107
2008,Nov,"Prince George's County, MD",24033,10,38.803929,-76.8518695,830514
2008,Nov,"Baltimore city, MD",24510,20,39.2559916,-76.634341,638091
2008,Nov,"Wayne County, MI",26163,28,42.2682408,-83.2844172,1949000
2008,Nov,"Jackson County, MO",29095,12,40.6531945,-106.3447246,700699
2008,Nov,"Kings County, NY",36047,12,40.64530975,-73.95502303,2550000
2008,Nov,"Hamilton County, OH",39061,10,39.2085354,-84.5501874,853508
2008,Nov,"Allegheny County, PA",42003,15,40.4597204,-79.9760405,1218000
2008,Nov,"Philadelphia County, PA",42101,17,40.0114538,-75.1326504,1540000
2008,Nov,"Shelby County, TN",47157,18,35.1782557,-89.8739775,919137
2008,Nov,"Dallas County, TX",48113,22,32.7620405,-96.7790069,2412000
2008,Nov,"Harris County, TX",48201,22,29.8119769,-95.3741247,3981000
2008,Dec,"Jefferson County, AL",1073,11,33.5228184,-86.9164513,663394
2008,Dec,"Maricopa County, AZ",4013,19,33.34883,-112.49123,3958000
2008,Dec,"Los Angeles County, CA",6037,55,34.3155072,-118.2096814,9779000
2008,Dec,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467,2479000
2008,Dec,"Palm Beach County, FL",12099,11,26.6279798,-80.4494174,1270000
2008,Dec,"Fulton County, GA",13121,11,34.0580391,-84.2961283,1013000
2008,Dec,"Cook County, IL",17031,30,41.8197385,-87.756525,5257000
2008,Dec,"Marion County, IN",18097,11,39.7810289,-86.1365457,883107
2008,Dec,"East Baton Rouge Parish, LA",22033,10,30.5254797,-91.0899217,431024
2008,Dec,"Baltimore city, MD",24510,17,39.2559916,-76.634341,638091
2008,Dec,"Wayne County, MI",26163,26,42.2682408,-83.2844172,1949000
2008,Dec,"Kings County, NY",36047,17,40.64530975,-73.95502303,2550000
2008,Dec,"Philadelphia County, PA",42101,20,40.0114538,-75.1326504,1540000
2008,Dec,"Shelby County, TN",47157,13,35.1782557,-89.8739775,919137
2008,Dec,"Dallas County, TX",48113,19,32.7620405,-96.7790069,2412000
2008,Dec,"Harris County, TX",48201,19,29.8119769,-95.3741247,3981000
2009,Jan,"Maricopa County, AZ",4013,11,33.34883,-112.49123,4023000
2009,Jan,"Los Angeles County, CA",6037,56,34.3155072,-118.2096814,9848000
2009,Jan,"Duval County, FL",12031,10,30.3540073,-81.6632109,857040
2009,Jan,"Miami-Dade County, FL",12086,13,25.6364246,-80.4989467,2501000
2009,Jan,"Cook County, IL",17031,30,41.8197385,-87.756525,5287000
2009,Jan,"Baltimore city, MD",24510,19,39.2559916,-76.634341,637418
2009,Jan,"Wayne County, MI",26163,19,42.2682408,-83.2844172,1926000
2009,Jan,"Clark County, NV",32003,17,36.13440979,-115.0472645,1903000
2009,Jan,"Franklin County, OH",39049,11,40.0283162,-83.0076657,1150000
2009,Jan,"Philadelphia County, PA",42101,18,40.0114538,-75.1326504,1547000
2009,Jan,"Shelby County, TN",47157,10,35.1782557,-89.8739775,920232
2009,Jan,"Dallas County, TX",48113,15,32.7620405,-96.7790069,2452000
2009,Jan,"Harris County, TX",48201,26,29.8119769,-95.3741247,4071000
2009,Feb,"Los Angeles County, CA",6037,42,34.3155072,-118.2096814,9848000
2009,Feb,"Miami-Dade County, FL",12086,14,25.6364246,-80.4989467,2501000
2009,Feb,"Cook County, IL",17031,22,41.8197385,-87.756525,5287000
2009,Feb,"Orleans Parish, LA",22071,11,30.0801436,-89.9319134,354850
2009,Feb,"Wayne County, MI",26163,20,42.2682408,-83.2844172,1926000
2009,Feb,"Clark County, NV",32003,10,36.13440979,-115.0472645,1903000
2009,Feb,"Philadelphia County, PA",42101,23,40.0114538,-75.1326504,1547000
2009,Feb,"Dallas County, TX",48113,10,32.7620405,-96.7790069,2452000
2009,Feb,"Harris County, TX",48201,22,29.8119769,-95.3741247,4071000
2009,Mar,"Maricopa County, AZ",4013,15,33.34883,-112.49123,4023000
2009,Mar,"Alameda County, CA",6001,15,37.6090291,-121.899142,1457095
2009,Mar,"Kern County, CA",6029,10,35.3145701,-118.7538222,807407
2009,Mar,"Los Angeles County, CA",6037,53,34.3155072,-118.2096814,9848000
2009,Mar,"San Bernardino County, CA",6071,13,34.8253019,-116.0833144,2018000
2009,Mar,"Miami-Dade County, FL",12086,18,25.6364246,-80.4989467,2501000
2009,Mar,"Cook County, IL",17031,21,41.8197385,-87.756525,5287000
2009,Mar,"Orleans Parish, LA",22071,11,30.0801436,-89.9319134,354850
2009,Mar,"Baltimore city, MD",24510,16,39.2559916,-76.634341,637418
2009,Mar,"Wayne County, MI",26163,23,42.2682408,-83.2844172,1926000
2009,Mar,"Jackson County, MO",29095,12,40.6531945,-106.3447246,705708
2009,Mar,"Kings County, NY",36047,10,40.64530975,-73.95502303,2567000
2009,Mar,"Philadelphia County, PA",42101,17,40.0114538,-75.1326504,1547000
2009,Mar,"Shelby County, TN",47157,13,35.1782557,-89.8739775,920232
2009,Mar,"Dallas County, TX",48113,15,32.7620405,-96.7790069,2452000
2009,Mar,"Harris County, TX",48201,21,29.8119769,-95.3741247,4071000
2009,Apr,"Maricopa County, AZ",4013,13,33.34883,-112.49123,4023000
2009,Apr,"Alameda County, CA",6001,13,37.6090291,-121.899142,1457095
2009,Apr,"Los Angeles County, CA",6037,41,34.3155072,-118.2096814,9848000
2009,Apr,"Miami-Dade County, FL",12086,11,25.6364246,-80.4989467,2501000
2009,Apr,"Cook County, IL",17031,38,41.8197385,-87.756525,5287000
2009,Apr,"Jefferson Parish, LA",22051,10,29.8502657,-90.1293894,443342
2009,Apr,"Orleans Parish, LA",22071,11,30.0801436,-89.9319134,354850
2009,Apr,"Baltimore city, MD",24510,13,39.2559916,-76.634341,637418
2009,Apr,"Wayne County, MI",26163,28,42.2682408,-83.2844172,1926000
2009,Apr,"Broome County, NY",36007,11,42.1455623,-75.8404114,1940630
2009,Apr,"Kings County, NY",36047,11,40.64530975,-73.95502303,2567000
2009,Apr,"Allegheny County, PA",42003,11,40.4597204,-79.9760405,1218000
2009,Apr,"Philadelphia County, PA",42101,18,40.0114538,-75.1326504,1547000
2009,Apr,"Shelby County, TN",47157,10,35.1782557,-89.8739775,920232
2009,Apr,"Dallas County, TX",48113,13,32.7620405,-96.7790069,2452000
2009,Apr,"Harris County, TX",48201,31,29.8119769,-95.3741247,4071000
2009,May,"Jefferson County, AL",1073,11,33.5228184,-86.9164513,665027
2009,May,"Maricopa County, AZ",4013,15,33.34883,-112.49123,4023000
2009,May,"Los Angeles County, CA",6037,56,34.3155072,-118.2096814,9848000
2009,May,"San Bernardino County, CA",6071,10,34.8253019,-116.0833144,2018000
2009,May,"Duval County, FL",12031,10,30.3540073,-81.6632109,857040
2009,May,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467,2501000
2009,May,"Cook County, IL",17031,51,41.8197385,-87.756525,5287000
2009,May,"Marion County, IN",18097,12,39.7810289,-86.1365457,890879
2009,May,"Jefferson Parish, LA",22051,13,29.8502657,-90.1293894,443342
2009,May,"Orleans Parish, LA",22071,18,30.0801436,-89.9319134,354850
2009,May,"Baltimore city, MD",24510,16,39.2559916,-76.634341,637418
2009,May,"Wayne County, MI",26163,36,42.2682408,-83.2844172,1926000
2009,May,"St. Louis city, MO",29510,12,38.6267938,-90.19770345,356587
2009,May,"Kings County, NY",36047,12,40.64530975,-73.95502303,2567000
2009,May,"Philadelphia County, PA",42101,20,40.0114538,-75.1326504,1547000
2009,May,"Dallas County, TX",48113,16,32.7620405,-96.7790069,2452000
2009,May,"Harris County, TX",48201,35,29.8119769,-95.3741247,4071000
2009,May,"Milwaukee County, WI",55079,11,43.01641545,-87.97373035,959521
2009,Jun,"Maricopa County, AZ",4013,17,33.34883,-112.49123,4023000
2009,Jun,"Los Angeles County, CA",6037,44,34.3155072,-118.2096814,9848000
2009,Jun,"District of Columbia, DC",11001,10,38.8949549,-77.0366456,659009
2009,Jun,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467,2501000
2009,Jun,"Fulton County, GA",13121,11,34.0580391,-84.2961283,1034000
2009,Jun,"Cook County, IL",17031,47,41.8197385,-87.756525,5287000
2009,Jun,"Wyandotte County, KS",20209,10,39.1090458,-94.767624,155085
2009,Jun,"Jefferson Parish, LA",22051,11,29.8502657,-90.1293894,443342
2009,Jun,"Orleans Parish, LA",22071,17,30.0801436,-89.9319134,354850
2009,Jun,"Baltimore city, MD",24510,11,39.2559916,-76.634341,637418
2009,Jun,"Wayne County, MI",26163,31,42.2682408,-83.2844172,1926000
2009,Jun,"Kings County, NY",36047,10,40.64530975,-73.95502303,2567000
2009,Jun,"Philadelphia County, PA",42101,24,40.0114538,-75.1326504,1547000
2009,Jun,"Shelby County, TN",47157,10,35.1782557,-89.8739775,920232
2009,Jun,"Dallas County, TX",48113,13,32.7620405,-96.7790069,2452000
2009,Jun,"Harris County, TX",48201,31,29.8119769,-95.3741247,4071000
2009,Jul,"Maricopa County, AZ",4013,16,33.34883,-112.49123,4023000
2009,Jul,"Alameda County, CA",6001,12,37.6090291,-121.899142,1457095
2009,Jul,"Contra Costa County, CA",6013,13,37.9034806,-121.9175345,1041000
2009,Jul,"Kern County, CA",6029,10,35.3145701,-118.7538222,807407
2009,Jul,"Los Angeles County, CA",6037,56,34.3155072,-118.2096814,9848000
2009,Jul,"District of Columbia, DC",11001,13,38.8949549,-77.0366456,659009
2009,Jul,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467,2501000
2009,Jul,"DeKalb County, GA",13089,11,33.7575613,-84.2186508,747274
2009,Jul,"Fulton County, GA",13121,14,34.0580391,-84.2961283,1034000
2009,Jul,"Cook County, IL",17031,52,41.8197385,-87.756525,5287000
2009,Jul,"East Baton Rouge Parish, LA",22033,14,30.5254797,-91.0899217,434633
2009,Jul,"Orleans Parish, LA",22071,21,30.0801436,-89.9319134,354850
2009,Jul,"Baltimore city, MD",24510,13,39.2559916,-76.634341,637418
2009,Jul,"Wayne County, MI",26163,24,42.2682408,-83.2844172,1926000
2009,Jul,"Essex County, NJ",34013,12,40.7913922,-74.2479444,769644
2009,Jul,"Kings County, NY",36047,29,40.64530975,-73.95502303,2567000
2009,Jul,"Philadelphia County, PA",42101,21,40.0114538,-75.1326504,1547000
2009,Jul,"Davidson County, TN",47037,10,36.189724,-86.7857862,635710
2009,Jul,"Shelby County, TN",47157,16,35.1782557,-89.8739775,920232
2009,Jul,"Dallas County, TX",48113,10,32.7620405,-96.7790069,2452000
2009,Jul,"Harris County, TX",48201,35,29.8119769,-95.3741247,4071000
2009,Aug,"Maricopa County, AZ",4013,11,33.34883,-112.49123,4023000
2009,Aug,"Alameda County, CA",6001,10,37.6090291,-121.899142,1457095
2009,Aug,"Contra Costa County, CA",6013,10,37.9034806,-121.9175345,1041000
2009,Aug,"Los Angeles County, CA",6037,57,34.3155072,-118.2096814,9848000
2009,Aug,"District of Columbia, DC",11001,10,38.8949549,-77.0366456,659009
2009,Aug,"Duval County, FL",12031,10,30.3540073,-81.6632109,857040
2009,Aug,"Miami-Dade County, FL",12086,20,25.6364246,-80.4989467,2501000
2009,Aug,"Cook County, IL",17031,47,41.8197385,-87.756525,5287000
2009,Aug,"Orleans Parish, LA",22071,12,30.0801436,-89.9319134,354850
2009,Aug,"Baltimore city, MD",24510,11,39.2559916,-76.634341,637418
2009,Aug,"Wayne County, MI",26163,30,42.2682408,-83.2844172,1926000
2009,Aug,"Bronx County, NY",36005,12,40.85703325,-73.83669616,1397000
2009,Aug,"Erie County, NY",36029,16,42.7164263,-78.7620327,909247
2009,Aug,"Kings County, NY",36047,14,40.64530975,-73.95502303,2567000
2009,Aug,"Philadelphia County, PA",42101,20,40.0114538,-75.1326504,1547000
2009,Aug,"Shelby County, TN",47157,13,35.1782557,-89.8739775,920232
2009,Aug,"Harris County, TX",48201,39,29.8119769,-95.3741247,4071000
2009,Sep,"Maricopa County, AZ",4013,14,33.34883,-112.49123,4023000
2009,Sep,"Alameda County, CA",6001,12,37.6090291,-121.899142,1457095
2009,Sep,"Los Angeles County, CA",6037,40,34.3155072,-118.2096814,9848000
2009,Sep,"Duval County, FL",12031,11,30.3540073,-81.6632109,857040
2009,Sep,"Miami-Dade County, FL",12086,10,25.6364246,-80.4989467,2501000
2009,Sep,"Cook County, IL",17031,42,41.8197385,-87.756525,5287000
2009,Sep,"Orleans Parish, LA",22071,11,30.0801436,-89.9319134,354850
2009,Sep,"Baltimore city, MD",24510,18,39.2559916,-76.634341,637418
2009,Sep,"Wayne County, MI",26163,32,42.2682408,-83.2844172,1926000
2009,Sep,"Clark County, NV",32003,12,36.13440979,-115.0472645,1903000
2009,Sep,"Kings County, NY",36047,13,40.64530975,-73.95502303,2567000
2009,Sep,"Philadelphia County, PA",42101,27,40.0114538,-75.1326504,1547000
2009,Sep,"Shelby County, TN",47157,13,35.1782557,-89.8739775,920232
2009,Sep,"Dallas County, TX",48113,15,32.7620405,-96.7790069,2452000
2009,Sep,"Harris County, TX",48201,33,29.8119769,-95.3741247,4071000
2009,Oct,"Maricopa County, AZ",4013,10,33.34883,-112.49123,4023000
2009,Oct,"Los Angeles County, CA",6037,42,34.3155072,-118.2096814,9848000
2009,Oct,"Sacramento County, CA",6067,10,38.4732259,-121.2980707,1401000
2009,Oct,"District of Columbia, DC",11001,15,38.8949549,-77.0366456,659009
2009,Oct,"Duval County, FL",12031,11,30.3540073,-81.6632109,857040
2009,Oct,"Cook County, IL",17031,39,41.8197385,-87.756525,5287000
2009,Oct,"Lake County, IN",18089,12,41.4193829,-87.3692227,712567
2009,Oct,"Baltimore city, MD",24510,13,39.2559916,-76.634341,637418
2009,Oct,"Wayne County, MI",26163,18,42.2682408,-83.2844172,1926000
2009,Oct,"St. Louis city, MO",29510,18,38.6267938,-90.19770345,356587
2009,Oct,"Kings County, NY",36047,11,40.64530975,-73.95502303,2567000
2009,Oct,"Franklin County, OH",39049,12,40.0283162,-83.0076657,1150000
2009,Oct,"Philadelphia County, PA",42101,27,40.0114538,-75.1326504,1547000
2009,Oct,"Dallas County, TX",48113,20,32.7620405,-96.7790069,2452000
2009,Oct,"Harris County, TX",48201,22,29.8119769,-95.3741247,4071000
2009,Nov,"Alameda County, CA",6001,11,37.6090291,-121.899142,1457095
2009,Nov,"Los Angeles County, CA",6037,45,34.3155072,-118.2096814,9848000
2009,Nov,"Miami-Dade County, FL",12086,23,25.6364246,-80.4989467,2501000
2009,Nov,"Orange County, FL",12095,11,28.495156,-81.3111658,1086000
2009,Nov,"Palm Beach County, FL",12099,11,26.6279798,-80.4494174,1280000
2009,Nov,"Cook County, IL",17031,38,41.8197385,-87.756525,5287000
2009,Nov,"Baltimore city, MD",24510,18,39.2559916,-76.634341,637418
2009,Nov,"Wayne County, MI",26163,21,42.2682408,-83.2844172,1926000
2009,Nov,"St. Louis city, MO",29510,12,38.6267938,-90.19770345,356587
2009,Nov,"Essex County, NJ",34013,13,40.7913922,-74.2479444,769644
2009,Nov,"Kings County, NY",36047,12,40.64530975,-73.95502303,2567000
2009,Nov,"Philadelphia County, PA",42101,24,40.0114538,-75.1326504,1547000
2009,Nov,"Shelby County, TN",47157,10,35.1782557,-89.8739775,920232
2009,Nov,"Dallas County, TX",48113,17,32.7620405,-96.7790069,2452000
2009,Nov,"Harris County, TX",48201,27,29.8119769,-95.3741247,4071000
2009,Dec,"Maricopa County, AZ",4013,11,33.34883,-112.49123,4023000
2009,Dec,"Los Angeles County, CA",6037,43,34.3155072,-118.2096814,9848000
2009,Dec,"San Bernardino County, CA",6071,13,34.8253019,-116.0833144,2018000
2009,Dec,"Duval County, FL",12031,15,30.3540073,-81.6632109,857040
2009,Dec,"Fulton County, GA",13121,12,34.0580391,-84.2961283,1034000
2009,Dec,"Cook County, IL",17031,42,41.8197385,-87.756525,5287000
2009,Dec,"Baltimore city, MD",24510,14,39.2559916,-76.634341,637418
2009,Dec,"Wayne County, MI",26163,24,42.2682408,-83.2844172,1926000
2009,Dec,"Essex County, NJ",34013,12,40.7913922,-74.2479444,769644
2009,Dec,"Bronx County, NY",36005,11,40.85703325,-73.83669616,1397000
2009,Dec,"Kings County, NY",36047,12,40.64530975,-73.95502303,2567000
2009,Dec,"Allegheny County, PA",42003,11,40.4597204,-79.9760405,1218000
2009,Dec,"Philadelphia County, PA",42101,15,40.0114538,-75.1326504,1547000
2009,Dec,"Dallas County, TX",48113,14,32.7620405,-96.7790069,2452000
2009,Dec,"Harris County, TX",48201,21,29.8119769,-95.3741247,4071000
2010,Jan,"Maricopa County, AZ",4013,21,33.34883,-112.49123,3826000
2010,Jan,"Los Angeles County, CA",6037,39,34.3155072,-118.2096814,9826000
2010,Jan,"Miami-Dade County, FL",12086,11,25.6364246,-80.4989467,2508000
2010,Jan,"Palm Beach County, FL",12099,10,26.6279798,-80.4494174,1324000
2010,Jan,"Cook County, IL",17031,23,41.8197385,-87.756525,5199000
2010,Jan,"Marion County, IN",18097,14,39.7810289,-86.1365457,904668
2010,Jan,"Orleans Parish, LA",22071,11,30.0801436,-89.9319134,347903
2010,Jan,"Wayne County, MI",26163,24,42.2682408,-83.2844172,1815000
2010,Jan,"Jackson County, MO",29095,11,40.6531945,-106.3447246,675011
2010,Jan,"Clark County, NV",32003,15,36.13440979,-115.0472645,1953000
2010,Jan,"Philadelphia County, PA",42101,13,40.0114538,-75.1326504,1528000
2010,Jan,"Harris County, TX",48201,21,29.8119769,-95.3741247,4108000
2010,Feb,"Maricopa County, AZ",4013,15,33.34883,-112.49123,3826000
2010,Feb,"Los Angeles County, CA",6037,32,34.3155072,-118.2096814,9826000
2010,Feb,"Cook County, IL",17031,15,41.8197385,-87.756525,5199000
2010,Feb,"Orleans Parish, LA",22071,14,30.0801436,-89.9319134,347903
2010,Feb,"Wayne County, MI",26163,15,42.2682408,-83.2844172,1815000
2010,Feb,"Queens County, NY",36081,10,40.6524927,-73.79142142,2236000
2010,Feb,"Philadelphia County, PA",42101,14,40.0114538,-75.1326504,1528000
2010,Feb,"Dallas County, TX",48113,11,32.7620405,-96.7790069,2373000
2010,Feb,"Harris County, TX",48201,28,29.8119769,-95.3741247,4108000
2010,Mar,"Maricopa County, AZ",4013,13,33.34883,-112.49123,3826000
2010,Mar,"Alameda County, CA",6001,14,37.6090291,-121.899142,1510271
2010,Mar,"Los Angeles County, CA",6037,57,34.3155072,-118.2096814,9826000
2010,Mar,"Sacramento County, CA",6067,10,38.4732259,-121.2980707,1422000
2010,Mar,"Miami-Dade County, FL",12086,19,25.6364246,-80.4989467,2508000
2010,Mar,"Cook County, IL",17031,31,41.8197385,-87.756525,5199000
2010,Mar,"Marion County, IN",18097,10,39.7810289,-86.1365457,904668
2010,Mar,"Orleans Parish, LA",22071,19,30.0801436,-89.9319134,347903
2010,Mar,"Baltimore city, MD",24510,16,39.2559916,-76.634341,621180
2010,Mar,"Wayne County, MI",26163,23,42.2682408,-83.2844172,1815000
2010,Mar,"Franklin County, OH",39049,13,40.0283162,-83.0076657,1166000
2010,Mar,"Hamilton County, OH",39061,11,39.2085354,-84.5501874,802270
2010,Mar,"Philadelphia County, PA",42101,28,40.0114538,-75.1326504,1528000
2010,Mar,"Shelby County, TN",47157,10,35.1782557,-89.8739775,928618
2010,Mar,"Dallas County, TX",48113,17,32.7620405,-96.7790069,2373000
2010,Mar,"Harris County, TX",48201,24,29.8119769,-95.3741247,4108000
2010,Apr,"Los Angeles County, CA",6037,53,34.3155072,-118.2096814,9826000
2010,Apr,"San Diego County, CA",6073,10,32.9637838,-116.7706277,3104000
2010,Apr,"Duval County, FL",12031,10,30.3540073,-81.6632109,865785
2010,Apr,"Miami-Dade County, FL",12086,21,25.6364246,-80.4989467,2508000
2010,Apr,"Palm Beach County, FL",12099,10,26.6279798,-80.4494174,1324000
2010,Apr,"Fulton County, GA",13121,10,34.0580391,-84.2961283,926038
2010,Apr,"Cook County, IL",17031,45,41.8197385,-87.756525,5199000
2010,Apr,"Marion County, IN",18097,10,39.7810289,-86.1365457,904668
2010,Apr,"Orleans Parish, LA",22071,17,30.0801436,-89.9319134,347903
2010,Apr,"Baltimore city, MD",24510,12,39.2559916,-76.634341,621180
2010,Apr,"Wayne County, MI",26163,29,42.2682408,-83.2844172,1815000
2010,Apr,"Jackson County, MO",29095,10,40.6531945,-106.3447246,675011
2010,Apr,"St. Louis city, MO",29510,12,38.6267938,-90.19770345,319289
2010,Apr,"Kings County, NY",36047,11,40.64530975,-73.95502303,2510000
2010,Apr,"Franklin County, OH",39049,13,40.0283162,-83.0076657,1166000
2010,Apr,"Philadelphia County, PA",42101,22,40.0114538,-75.1326504,1528000
2010,Apr,"Dallas County, TX",48113,11,32.7620405,-96.7790069,2373000
2010,Apr,"Harris County, TX",48201,19,29.8119769,-95.3741247,4108000
2010,May,"Maricopa County, AZ",4013,13,33.34883,-112.49123,3826000
2010,May,"Los Angeles County, CA",6037,61,34.3155072,-118.2096814,9826000
2010,May,"Riverside County, CA",6065,10,33.7219991,-116.0372472,2202000
2010,May,"District of Columbia, DC",11001,11,38.8949549,-77.0366456,601723
2010,May,"Miami-Dade County, FL",12086,13,25.6364246,-80.4989467,2508000
2010,May,"Cook County, IL",17031,54,41.8197385,-87.756525,5199000
2010,May,"Marion County, IN",18097,12,39.7810289,-86.1365457,904668
2010,May,"East Baton Rouge Parish, LA",22033,14,30.5254797,-91.0899217,440722
2010,May,"Orleans Parish, LA",22071,14,30.0801436,-89.9319134,347903
2010,May,"Baltimore city, MD",24510,14,39.2559916,-76.634341,621180
2010,May,"Wayne County, MI",26163,27,42.2682408,-83.2844172,1815000
2010,May,"Kings County, NY",36047,12,40.64530975,-73.95502303,2510000
2010,May,"Philadelphia County, PA",42101,24,40.0114538,-75.1326504,1528000
2010,May,"Harris County, TX",48201,32,29.8119769,-95.3741247,4108000
2010,May,"Tarrant County, TX",48439,11,32.7513658,-97.335696,1750000
2010,Jun,"Alameda County, CA",6001,11,37.6090291,-121.899142,1510271
2010,Jun,"Los Angeles County, CA",6037,38,34.3155072,-118.2096814,9826000
2010,Jun,"Miami-Dade County, FL",12086,18,25.6364246,-80.4989467,2508000
2010,Jun,"Fulton County, GA",13121,11,34.0580391,-84.2961283,926038
2010,Jun,"Cook County, IL",17031,53,41.8197385,-87.756525,5199000
2010,Jun,"Lake County, IN",18089,12,41.4193829,-87.3692227,704294
2010,Jun,"East Baton Rouge Parish, LA",22033,12,30.5254797,-91.0899217,440722
2010,Jun,"Orleans Parish, LA",22071,11,30.0801436,-89.9319134,347903
2010,Jun,"Prince George's County, MD",24033,14,38.803929,-76.8518695,865912
2010,Jun,"Baltimore city, MD",24510,15,39.2559916,-76.634341,621180
2010,Jun,"Wayne County, MI",26163,17,42.2682408,-83.2844172,1815000
2010,Jun,"St. Louis County, MO",29189,14,38.63904535,-90.51882739,998792
2010,Jun,"Kings County, NY",36047,18,40.64530975,-73.95502303,2510000
2010,Jun,"Hamilton County, OH",39061,10,39.2085354,-84.5501874,802270
2010,Jun,"Philadelphia County, PA",42101,24,40.0114538,-75.1326504,1528000
2010,Jun,"Dallas County, TX",48113,17,32.7620405,-96.7790069,2373000
2010,Jun,"Harris County, TX",48201,21,29.8119769,-95.3741247,4108000
2010,Jul,"Maricopa County, AZ",4013,17,33.34883,-112.49123,3826000
2010,Jul,"Los Angeles County, CA",6037,46,34.3155072,-118.2096814,9826000
2010,Jul,"Cook County, IL",17031,46,41.8197385,-87.756525,5199000
2010,Jul,"Orleans Parish, LA",22071,12,30.0801436,-89.9319134,347903
2010,Jul,"Baltimore city, MD",24510,15,39.2559916,-76.634341,621180
2010,Jul,"Wayne County, MI",26163,33,42.2682408,-83.2844172,1815000
2010,Jul,"Jackson County, MO",29095,12,40.6531945,-106.3447246,675011
2010,Jul,"Clark County, NV",32003,10,36.13440979,-115.0472645,1953000
2010,Jul,"Essex County, NJ",34013,13,40.7913922,-74.2479444,784597
2010,Jul,"Bronx County, NY",36005,19,40.85703325,-73.83669616,1388000
2010,Jul,"Kings County, NY",36047,18,40.64530975,-73.95502303,2510000
2010,Jul,"Cuyahoga County, OH",39035,12,41.4301347,-81.6905558,1280109
2010,Jul,"Franklin County, OH",39049,10,40.0283162,-83.0076657,1166000
2010,Jul,"Allegheny County, PA",42003,10,40.4597204,-79.9760405,1224000
2010,Jul,"Philadelphia County, PA",42101,25,40.0114538,-75.1326504,1528000
2010,Jul,"Shelby County, TN",47157,14,35.1782557,-89.8739775,928618
2010,Jul,"Dallas County, TX",48113,13,32.7620405,-96.7790069,2373000
2010,Jul,"Harris County, TX",48201,18,29.8119769,-95.3741247,4108000
2010,Jul,"Milwaukee County, WI",55079,12,43.01641545,-87.97373035,948301
2010,Aug,"Maricopa County, AZ",4013,20,33.34883,-112.49123,3826000
2010,Aug,"Pima County, AZ",4019,11,32.1112624,-111.6546163,981870
2010,Aug,"Los Angeles County, CA",6037,45,34.3155072,-118.2096814,9826000
