,Month,Month Code,County,County Code,Deaths,latitude,longitude,Population
783,"Sep., 2010",2010/09,"Palm Beach County, FL",12099,15,26.6279798,-80.4494174,1324000
897,"May, 2011",2011/05,"Palm Beach County, FL",12099,10,26.6279798,-80.4494174,1338000
1361,"Oct., 2013",2013/10,"Palm Beach County, FL",12099,10,26.6279798,-80.4494174,1376000
1434,"Mar., 2014",2014/03,"Palm Beach County, FL",12099,11,26.6279798,-80.4494174,1399000
1702,"Jul., 2015",2015/07,"Palm Beach County, FL",12099,10,26.6279798,-80.4494174,1423000
1734,"Aug., 2015",2015/08,"Palm Beach County, FL",12099,11,26.6279798,-80.4494174,1423000
1808,"Nov., 2015",2015/11,"Palm Beach County, FL",12099,10,26.6279798,-80.4494174,1423000
1997,"Aug., 2016",2016/08,"Palm Beach County, FL",12099,12,26.6279798,-80.4494174,1443810
2103,"Dec., 2016",2016/12,"Palm Beach County, FL",12099,10,26.6279798,-80.4494174,1443810
15,"Jan., 2007",2007/01,"Philadelphia County, PA",42101,28,40.0114538,-75.1326504,1530000
33,"Feb., 2007",2007/02,"Philadelphia County, PA",42101,19,40.0114538,-75.1326504,1530000
48,"Mar., 2007",2007/03,"Philadelphia County, PA",42101,36,40.0114538,-75.1326504,1530000
67,"Apr., 2007",2007/04,"Philadelphia County, PA",42101,34,40.0114538,-75.1326504,1530000
88,"May, 2007",2007/05,"Philadelphia County, PA",42101,26,40.0114538,-75.1326504,1530000
108,"Jun., 2007",2007/06,"Philadelphia County, PA",42101,31,40.0114538,-75.1326504,1530000
132,"Jul., 2007",2007/07,"Philadelphia County, PA",42101,34,40.0114538,-75.1326504,1530000
157,"Aug., 2007",2007/08,"Philadelphia County, PA",42101,23,40.0114538,-75.1326504,1530000
177,"Sep., 2007",2007/09,"Philadelphia County, PA",42101,20,40.0114538,-75.1326504,1530000
196,"Oct., 2007",2007/10,"Philadelphia County, PA",42101,30,40.0114538,-75.1326504,1530000
221,"Nov., 2007",2007/11,"Philadelphia County, PA",42101,27,40.0114538,-75.1326504,1530000
239,"Dec., 2007",2007/12,"Philadelphia County, PA",42101,16,40.0114538,-75.1326504,1530000
255,"Jan., 2008",2008/01,"Philadelphia County, PA",42101,20,40.0114538,-75.1326504,1540000
269,"Feb., 2008",2008/02,"Philadelphia County, PA",42101,22,40.0114538,-75.1326504,1540000
286,"Mar., 2008",2008/03,"Philadelphia County, PA",42101,18,40.0114538,-75.1326504,1540000
305,"Apr., 2008",2008/04,"Philadelphia County, PA",42101,23,40.0114538,-75.1326504,1540000
326,"May, 2008",2008/05,"Philadelphia County, PA",42101,23,40.0114538,-75.1326504,1540000
348,"Jun., 2008",2008/06,"Philadelphia County, PA",42101,31,40.0114538,-75.1326504,1540000
368,"Jul., 2008",2008/07,"Philadelphia County, PA",42101,20,40.0114538,-75.1326504,1540000
388,"Aug., 2008",2008/08,"Philadelphia County, PA",42101,28,40.0114538,-75.1326504,1540000
408,"Sep., 2008",2008/09,"Philadelphia County, PA",42101,26,40.0114538,-75.1326504,1540000
431,"Oct., 2008",2008/10,"Philadelphia County, PA",42101,30,40.0114538,-75.1326504,1540000
450,"Nov., 2008",2008/11,"Philadelphia County, PA",42101,17,40.0114538,-75.1326504,1540000
466,"Dec., 2008",2008/12,"Philadelphia County, PA",42101,20,40.0114538,-75.1326504,1540000
479,"Jan., 2009",2009/01,"Philadelphia County, PA",42101,18,40.0114538,-75.1326504,1547000
489,"Feb., 2009",2009/02,"Philadelphia County, PA",42101,23,40.0114538,-75.1326504,1547000
504,"Mar., 2009",2009/03,"Philadelphia County, PA",42101,17,40.0114538,-75.1326504,1547000
520,"Apr., 2009",2009/04,"Philadelphia County, PA",42101,18,40.0114538,-75.1326504,1547000
538,"May, 2009",2009/05,"Philadelphia County, PA",42101,20,40.0114538,-75.1326504,1547000
554,"Jun., 2009",2009/06,"Philadelphia County, PA",42101,24,40.0114538,-75.1326504,1547000
574,"Jul., 2009",2009/07,"Philadelphia County, PA",42101,21,40.0114538,-75.1326504,1547000
593,"Aug., 2009",2009/08,"Philadelphia County, PA",42101,20,40.0114538,-75.1326504,1547000
607,"Sep., 2009",2009/09,"Philadelphia County, PA",42101,27,40.0114538,-75.1326504,1547000
623,"Oct., 2009",2009/10,"Philadelphia County, PA",42101,27,40.0114538,-75.1326504,1547000
637,"Nov., 2009",2009/11,"Philadelphia County, PA",42101,24,40.0114538,-75.1326504,1547000
653,"Dec., 2009",2009/12,"Philadelphia County, PA",42101,15,40.0114538,-75.1326504,1547000
666,"Jan., 2010",2010/01,"Philadelphia County, PA",42101,13,40.0114538,-75.1326504,1528000
674,"Feb., 2010",2010/02,"Philadelphia County, PA",42101,14,40.0114538,-75.1326504,1528000
689,"Mar., 2010",2010/03,"Philadelphia County, PA",42101,28,40.0114538,-75.1326504,1528000
708,"Apr., 2010",2010/04,"Philadelphia County, PA",42101,22,40.0114538,-75.1326504,1528000
723,"May, 2010",2010/05,"Philadelphia County, PA",42101,24,40.0114538,-75.1326504,1528000
740,"Jun., 2010",2010/06,"Philadelphia County, PA",42101,24,40.0114538,-75.1326504,1528000
757,"Jul., 2010",2010/07,"Philadelphia County, PA",42101,25,40.0114538,-75.1326504,1528000
776,"Aug., 2010",2010/08,"Philadelphia County, PA",42101,20,40.0114538,-75.1326504,1528000
791,"Sep., 2010",2010/09,"Philadelphia County, PA",42101,30,40.0114538,-75.1326504,1528000
805,"Oct., 2010",2010/10,"Philadelphia County, PA",42101,21,40.0114538,-75.1326504,1528000
820,"Nov., 2010",2010/11,"Philadelphia County, PA",42101,10,40.0114538,-75.1326504,1528000
836,"Dec., 2010",2010/12,"Philadelphia County, PA",42101,17,40.0114538,-75.1326504,1528000
851,"Jan., 2011",2011/01,"Philadelphia County, PA",42101,21,40.0114538,-75.1326504,1539000
860,"Feb., 2011",2011/02,"Philadelphia County, PA",42101,24,40.0114538,-75.1326504,1539000
874,"Mar., 2011",2011/03,"Philadelphia County, PA",42101,16,40.0114538,-75.1326504,1539000
889,"Apr., 2011",2011/04,"Philadelphia County, PA",42101,22,40.0114538,-75.1326504,1539000
905,"May, 2011",2011/05,"Philadelphia County, PA",42101,22,40.0114538,-75.1326504,1539000
921,"Jun., 2011",2011/06,"Philadelphia County, PA",42101,26,40.0114538,-75.1326504,1539000
938,"Jul., 2011",2011/07,"Philadelphia County, PA",42101,29,40.0114538,-75.1326504,1539000
957,"Aug., 2011",2011/08,"Philadelphia County, PA",42101,13,40.0114538,-75.1326504,1539000
976,"Sep., 2011",2011/09,"Philadelphia County, PA",42101,30,40.0114538,-75.1326504,1539000
990,"Oct., 2011",2011/10,"Philadelphia County, PA",42101,33,40.0114538,-75.1326504,1539000
1003,"Nov., 2011",2011/11,"Philadelphia County, PA",42101,22,40.0114538,-75.1326504,1539000
1013,"Dec., 2011",2011/12,"Philadelphia County, PA",42101,26,40.0114538,-75.1326504,1539000
1030,"Jan., 2012",2012/01,"Philadelphia County, PA",42101,29,40.0114538,-75.1326504,1550000
1041,"Feb., 2012",2012/02,"Philadelphia County, PA",42101,18,40.0114538,-75.1326504,1550000
1056,"Mar., 2012",2012/03,"Philadelphia County, PA",42101,24,40.0114538,-75.1326504,1550000
1070,"Apr., 2012",2012/04,"Philadelphia County, PA",42101,20,40.0114538,-75.1326504,1550000
1089,"May, 2012",2012/05,"Philadelphia County, PA",42101,33,40.0114538,-75.1326504,1550000
1107,"Jun., 2012",2012/06,"Philadelphia County, PA",42101,23,40.0114538,-75.1326504,1550000
1127,"Jul., 2012",2012/07,"Philadelphia County, PA",42101,26,40.0114538,-75.1326504,1550000
1144,"Aug., 2012",2012/08,"Philadelphia County, PA",42101,28,40.0114538,-75.1326504,1550000
1164,"Sep., 2012",2012/09,"Philadelphia County, PA",42101,18,40.0114538,-75.1326504,1550000
1177,"Oct., 2012",2012/10,"Philadelphia County, PA",42101,26,40.0114538,-75.1326504,1550000
1195,"Nov., 2012",2012/11,"Philadelphia County, PA",42101,20,40.0114538,-75.1326504,1550000
1210,"Dec., 2012",2012/12,"Philadelphia County, PA",42101,27,40.0114538,-75.1326504,1550000
1226,"Jan., 2013",2013/01,"Philadelphia County, PA",42101,15,40.0114538,-75.1326504,1556000
1239,"Feb., 2013",2013/02,"Philadelphia County, PA",42101,11,40.0114538,-75.1326504,1556000
1254,"Mar., 2013",2013/03,"Philadelphia County, PA",42101,20,40.0114538,-75.1326504,1556000
1269,"Apr., 2013",2013/04,"Philadelphia County, PA",42101,22,40.0114538,-75.1326504,1556000
1283,"May, 2013",2013/05,"Philadelphia County, PA",42101,18,40.0114538,-75.1326504,1556000
1299,"Jun., 2013",2013/06,"Philadelphia County, PA",42101,14,40.0114538,-75.1326504,1556000
1318,"Jul., 2013",2013/07,"Philadelphia County, PA",42101,25,40.0114538,-75.1326504,1556000
1337,"Aug., 2013",2013/08,"Philadelphia County, PA",42101,17,40.0114538,-75.1326504,1556000
1354,"Sep., 2013",2013/09,"Philadelphia County, PA",42101,18,40.0114538,-75.1326504,1556000
1371,"Oct., 2013",2013/10,"Philadelphia County, PA",42101,15,40.0114538,-75.1326504,1556000
1387,"Nov., 2013",2013/11,"Philadelphia County, PA",42101,11,40.0114538,-75.1326504,1556000
1404,"Dec., 2013",2013/12,"Philadelphia County, PA",42101,20,40.0114538,-75.1326504,1556000
1417,"Jan., 2014",2014/01,"Philadelphia County, PA",42101,22,40.0114538,-75.1326504,1561000
1427,"Feb., 2014",2014/02,"Philadelphia County, PA",42101,19,40.0114538,-75.1326504,1561000
1439,"Mar., 2014",2014/03,"Philadelphia County, PA",42101,14,40.0114538,-75.1326504,1561000
1452,"Apr., 2014",2014/04,"Philadelphia County, PA",42101,10,40.0114538,-75.1326504,1561000
1470,"May, 2014",2014/05,"Philadelphia County, PA",42101,21,40.0114538,-75.1326504,1561000
1488,"Jun., 2014",2014/06,"Philadelphia County, PA",42101,20,40.0114538,-75.1326504,1561000
1503,"Jul., 2014",2014/07,"Philadelphia County, PA",42101,19,40.0114538,-75.1326504,1561000
1515,"Aug., 2014",2014/08,"Philadelphia County, PA",42101,19,40.0114538,-75.1326504,1561000
1534,"Sep., 2014",2014/09,"Philadelphia County, PA",42101,24,40.0114538,-75.1326504,1561000
1552,"Oct., 2014",2014/10,"Philadelphia County, PA",42101,23,40.0114538,-75.1326504,1561000
1565,"Nov., 2014",2014/11,"Philadelphia County, PA",42101,10,40.0114538,-75.1326504,1561000
1582,"Dec., 2014",2014/12,"Philadelphia County, PA",42101,11,40.0114538,-75.1326504,1561000
1602,"Jan., 2015",2015/01,"Philadelphia County, PA",42101,25,40.0114538,-75.1326504,1565000
1616,"Feb., 2015",2015/02,"Philadelphia County, PA",42101,17,40.0114538,-75.1326504,1565000
1632,"Mar., 2015",2015/03,"Philadelphia County, PA",42101,19,40.0114538,-75.1326504,1565000
1666,"May, 2015",2015/05,"Philadelphia County, PA",42101,23,40.0114538,-75.1326504,1565000
1691,"Jun., 2015",2015/06,"Philadelphia County, PA",42101,19,40.0114538,-75.1326504,1565000
1721,"Jul., 2015",2015/07,"Philadelphia County, PA",42101,27,40.0114538,-75.1326504,1565000
1746,"Aug., 2015",2015/08,"Philadelphia County, PA",42101,21,40.0114538,-75.1326504,1565000
1770,"Sep., 2015",2015/09,"Philadelphia County, PA",42101,18,40.0114538,-75.1326504,1565000
1795,"Oct., 2015",2015/10,"Philadelphia County, PA",42101,27,40.0114538,-75.1326504,1565000
1819,"Nov., 2015",2015/11,"Philadelphia County, PA",42101,21,40.0114538,-75.1326504,1565000
1840,"Dec., 2015",2015/12,"Philadelphia County, PA",42101,25,40.0114538,-75.1326504,1565000
1858,"Jan., 2016",2016/01,"Philadelphia County, PA",42101,20,40.0114538,-75.1326504,1568000
1870,"Feb., 2016",2016/02,"Philadelphia County, PA",42101,15,40.0114538,-75.1326504,1568000
1888,"Mar., 2016",2016/03,"Philadelphia County, PA",42101,23,40.0114538,-75.1326504,1568000
1907,"Apr., 2016",2016/04,"Philadelphia County, PA",42101,26,40.0114538,-75.1326504,1568000
1931,"May, 2016",2016/05,"Philadelphia County, PA",42101,12,40.0114538,-75.1326504,1568000
1958,"Jun., 2016",2016/06,"Philadelphia County, PA",42101,18,40.0114538,-75.1326504,1568000
1985,"Jul., 2016",2016/07,"Philadelphia County, PA",42101,30,40.0114538,-75.1326504,1568000
2016,"Aug., 2016",2016/08,"Philadelphia County, PA",42101,28,40.0114538,-75.1326504,1568000
2040,"Sep., 2016",2016/09,"Philadelphia County, PA",42101,18,40.0114538,-75.1326504,1568000
2065,"Oct., 2016",2016/10,"Philadelphia County, PA",42101,24,40.0114538,-75.1326504,1568000
2092,"Nov., 2016",2016/11,"Philadelphia County, PA",42101,18,40.0114538,-75.1326504,1568000
2116,"Dec., 2016",2016/12,"Philadelphia County, PA",42101,16,40.0114538,-75.1326504,1568000
437,"Nov., 2008",2008/11,"Pima County, AZ",4019,11,32.1112624,-111.6546163,1010000
763,"Aug., 2010",2010/08,"Pima County, AZ",4019,11,32.1112624,-111.6546163,981870
9,"Jan., 2007",2007/01,"Prince George's County, MD",24033,10,38.803929,-76.8518695,832699
44,"Mar., 2007",2007/03,"Prince George's County, MD",24033,14,38.803929,-76.8518695,832699
61,"Apr., 2007",2007/04,"Prince George's County, MD",24033,13,38.803929,-76.8518695,832699
126,"Jul., 2007",2007/07,"Prince George's County, MD",24033,11,38.803929,-76.8518695,832699
151,"Aug., 2007",2007/08,"Prince George's County, MD",24033,12,38.803929,-76.8518695,832699
214,"Nov., 2007",2007/11,"Prince George's County, MD",24033,11,38.803929,-76.8518695,832699
281,"Mar., 2008",2008/03,"Prince George's County, MD",24033,10,38.803929,-76.8518695,830514
298,"Apr., 2008",2008/04,"Prince George's County, MD",24033,12,38.803929,-76.8518695,830514
320,"May, 2008",2008/05,"Prince George's County, MD",24033,12,38.803929,-76.8518695,830514
341,"Jun., 2008",2008/06,"Prince George's County, MD",24033,11,38.803929,-76.8518695,830514
400,"Sep., 2008",2008/09,"Prince George's County, MD",24033,10,38.803929,-76.8518695,830514
443,"Nov., 2008",2008/11,"Prince George's County, MD",24033,10,38.803929,-76.8518695,830514
734,"Jun., 2010",2010/06,"Prince George's County, MD",24033,14,38.803929,-76.8518695,865912
767,"Aug., 2010",2010/08,"Prince George's County, MD",24033,12,38.803929,-76.8518695,865912
786,"Sep., 2010",2010/09,"Prince George's County, MD",24033,11,38.803929,-76.8518695,865912
847,"Jan., 2011",2011/01,"Prince George's County, MD",24033,13,38.803929,-76.8518695,875277
899,"May, 2011",2011/05,"Prince George's County, MD",24033,11,38.803929,-76.8518695,875277
999,"Nov., 2011",2011/11,"Prince George's County, MD",24033,10,38.803929,-76.8518695,875277
1235,"Feb., 2013",2013/02,"Prince George's County, MD",24033,10,38.803929,-76.8518695,892941
1684,"Jun., 2015",2015/06,"Prince George's County, MD",24033,10,38.803929,-76.8518695,909535
1923,"May, 2016",2016/05,"Prince George's County, MD",24033,11,38.803929,-76.8518695,912756
2003,"Aug., 2016",2016/08,"Prince George's County, MD",24033,10,38.803929,-76.8518695,912756
2084,"Nov., 2016",2016/11,"Prince George's County, MD",24033,10,38.803929,-76.8518695,912756
2109,"Dec., 2016",2016/12,"Prince George's County, MD",24033,10,38.803929,-76.8518695,912756
2072,"Nov., 2016",2016/11,"Pulaski County, AR",5119,12,34.7550166,-92.3003472,393250
673,"Feb., 2010",2010/02,"Queens County, NY",36081,10,40.6524927,-73.79142142,2236000
74,"May, 2007",2007/05,"Riverside County, CA",6065,11,33.7219991,-116.0372472,2056000
313,"May, 2008",2008/05,"Riverside County, CA",6065,15,33.7219991,-116.0372472,2088000
713,"May, 2010",2010/05,"Riverside County, CA",6065,10,33.7219991,-116.0372472,2202000
797,"Oct., 2010",2010/10,"Riverside County, CA",6065,11,33.7219991,-116.0372472,2202000
1020,"Jan., 2012",2012/01,"Riverside County, CA",6065,12,33.7219991,-116.0372472,2268000
1216,"Jan., 2013",2013/01,"Riverside County, CA",6065,10,33.7219991,-116.0372472,2296000
1289,"Jun., 2013",2013/06,"Riverside County, CA",6065,13,33.7219991,-116.0372472,2296000
1305,"Jul., 2013",2013/07,"Riverside County, CA",6065,13,33.7219991,-116.0372472,2296000
1495,"Jul., 2014",2014/07,"Riverside County, CA",6065,10,33.7219991,-116.0372472,2328000
1638,"Apr., 2015",2015/04,"Riverside County, CA",6065,13,33.7219991,-116.0372472,2361000
1779,"Oct., 2015",2015/10,"Riverside County, CA",6065,12,33.7219991,-116.0372472,2361000
1826,"Dec., 2015",2015/12,"Riverside County, CA",6065,13,33.7219991,-116.0372472,2361000
1967,"Jul., 2016",2016/07,"Riverside County, CA",6065,11,33.7219991,-116.0372472,2387741
1993,"Aug., 2016",2016/08,"Riverside County, CA",6065,12,33.7219991,-116.0372472,2387741
2075,"Nov., 2016",2016/11,"Riverside County, CA",6065,11,33.7219991,-116.0372472,2387741
3,"Jan., 2007",2007/01,"Sacramento County, CA",6067,12,38.4732259,-121.2980707,1374000
22,"Feb., 2007",2007/02,"Sacramento County, CA",6067,10,38.4732259,-121.2980707,1374000
613,"Oct., 2009",2009/10,"Sacramento County, CA",6067,10,38.4732259,-121.2980707,1401000
680,"Mar., 2010",2010/03,"Sacramento County, CA",6067,10,38.4732259,-121.2980707,1422000
1096,"Jun., 2012",2012/06,"Sacramento County, CA",6067,10,38.4732259,-121.2980707,1448000
1275,"May, 2013",2013/05,"Sacramento County, CA",6067,10,38.4732259,-121.2980707,1462000
1653,"May, 2015",2015/05,"Sacramento County, CA",6067,10,38.4732259,-121.2980707,1501000
1677,"Jun., 2015",2015/06,"Sacramento County, CA",6067,13,38.4732259,-121.2980707,1501000
1780,"Oct., 2015",2015/10,"Sacramento County, CA",6067,10,38.4732259,-121.2980707,1501000
23,"Feb., 2007",2007/02,"San Bernardino County, CA",6071,11,34.8253019,-116.0833144,1993000
38,"Mar., 2007",2007/03,"San Bernardino County, CA",6071,13,34.8253019,-116.0833144,1993000
55,"Apr., 2007",2007/04,"San Bernardino County, CA",6071,16,34.8253019,-116.0833144,1993000
96,"Jun., 2007",2007/06,"San Bernardino County, CA",6071,22,34.8253019,-116.0833144,1993000
116,"Jul., 2007",2007/07,"San Bernardino County, CA",6071,14,34.8253019,-116.0833144,1993000
142,"Aug., 2007",2007/08,"San Bernardino County, CA",6071,13,34.8253019,-116.0833144,1993000
228,"Dec., 2007",2007/12,"San Bernardino County, CA",6071,12,34.8253019,-116.0833144,1993000
246,"Jan., 2008",2008/01,"San Bernardino County, CA",6071,15,34.8253019,-116.0833144,2005000
333,"Jun., 2008",2008/06,"San Bernardino County, CA",6071,13,34.8253019,-116.0833144,2005000
496,"Mar., 2009",2009/03,"San Bernardino County, CA",6071,13,34.8253019,-116.0833144,2018000
527,"May, 2009",2009/05,"San Bernardino County, CA",6071,10,34.8253019,-116.0833144,2018000
643,"Dec., 2009",2009/12,"San Bernardino County, CA",6071,13,34.8253019,-116.0833144,2018000
811,"Nov., 2010",2010/11,"San Bernardino County, CA",6071,10,34.8253019,-116.0833144,2042000
878,"Apr., 2011",2011/04,"San Bernardino County, CA",6071,11,34.8253019,-116.0833144,2064000
982,"Oct., 2011",2011/10,"San Bernardino County, CA",6071,10,34.8253019,-116.0833144,2064000
1047,"Mar., 2012",2012/03,"San Bernardino County, CA",6071,10,34.8253019,-116.0833144,2080000
1077,"May, 2012",2012/05,"San Bernardino County, CA",6071,17,34.8253019,-116.0833144,2080000
1133,"Aug., 2012",2012/08,"San Bernardino County, CA",6071,13,34.8253019,-116.0833144,2080000
1186,"Nov., 2012",2012/11,"San Bernardino County, CA",6071,12,34.8253019,-116.0833144,2080000
1261,"Apr., 2013",2013/04,"San Bernardino County, CA",6071,12,34.8253019,-116.0833144,2092000
1306,"Jul., 2013",2013/07,"San Bernardino County, CA",6071,11,34.8253019,-116.0833144,2092000
1458,"May, 2014",2014/05,"San Bernardino County, CA",6071,10,34.8253019,-116.0833144,2110000
1476,"Jun., 2014",2014/06,"San Bernardino County, CA",6071,14,34.8253019,-116.0833144,2110000
1622,"Mar., 2015",2015/03,"San Bernardino County, CA",6071,10,34.8253019,-116.0833144,2128000
1730,"Aug., 2015",2015/08,"San Bernardino County, CA",6071,10,34.8253019,-116.0833144,2128000
1827,"Dec., 2015",2015/12,"San Bernardino County, CA",6071,24,34.8253019,-116.0833144,2128000
1877,"Mar., 2016",2016/03,"San Bernardino County, CA",6071,16,34.8253019,-116.0833144,2035210
1897,"Apr., 2016",2016/04,"San Bernardino County, CA",6071,11,34.8253019,-116.0833144,2035210
1916,"May, 2016",2016/05,"San Bernardino County, CA",6071,11,34.8253019,-116.0833144,2035210
1940,"Jun., 2016",2016/06,"San Bernardino County, CA",6071,11,34.8253019,-116.0833144,2035210
1968,"Jul., 2016",2016/07,"San Bernardino County, CA",6071,17,34.8253019,-116.0833144,2035210
1994,"Aug., 2016",2016/08,"San Bernardino County, CA",6071,12,34.8253019,-116.0833144,2035210
2076,"Nov., 2016",2016/11,"San Bernardino County, CA",6071,12,34.8253019,-116.0833144,2035210
75,"May, 2007",2007/05,"San Diego County, CA",6073,12,32.9637838,-116.7706277,2976000
117,"Jul., 2007",2007/07,"San Diego County, CA",6073,10,32.9637838,-116.7706277,2976000
694,"Apr., 2010",2010/04,"San Diego County, CA",6073,10,32.9637838,-116.7706277,3104000
879,"Apr., 2011",2011/04,"San Diego County, CA",6073,11,32.9637838,-116.7706277,3142000
1654,"May, 2015",2015/05,"San Diego County, CA",6073,10,32.9637838,-116.7706277,3300000
1803,"Nov., 2015",2015/11,"San Diego County, CA",6073,10,32.9637838,-116.7706277,3300000
395,"Sep., 2008",2008/09,"San Francisco County, CA",6075,14,37.781555,-122.39399,808001
911,"Jun., 2011",2011/06,"San Joaquin County, CA",6077,12,37.9372901,-121.2773719,695432
962,"Sep., 2011",2011/09,"San Joaquin County, CA",6077,11,37.9372901,-121.2773719,695432
995,"Nov., 2011",2011/11,"San Joaquin County, CA",6077,11,37.9372901,-121.2773719,695432
1048,"Mar., 2012",2012/03,"San Joaquin County, CA",6077,12,37.9372901,-121.2773719,701464
1113,"Jul., 2012",2012/07,"San Joaquin County, CA",6077,10,37.9372901,-121.2773719,701464
1170,"Oct., 2012",2012/10,"San Joaquin County, CA",6077,10,37.9372901,-121.2773719,701464
16,"Jan., 2007",2007/01,"Shelby County, TN",47157,15,35.1782557,-89.8739775,919964
49,"Mar., 2007",2007/03,"Shelby County, TN",47157,12,35.1782557,-89.8739775,919964
68,"Apr., 2007",2007/04,"Shelby County, TN",47157,12,35.1782557,-89.8739775,919964
89,"May, 2007",2007/05,"Shelby County, TN",47157,13,35.1782557,-89.8739775,919964
109,"Jun., 2007",2007/06,"Shelby County, TN",47157,17,35.1782557,-89.8739775,919964
133,"Jul., 2007",2007/07,"Shelby County, TN",47157,17,35.1782557,-89.8739775,919964
197,"Oct., 2007",2007/10,"Shelby County, TN",47157,13,35.1782557,-89.8739775,919964
240,"Dec., 2007",2007/12,"Shelby County, TN",47157,13,35.1782557,-89.8739775,919964
256,"Jan., 2008",2008/01,"Shelby County, TN",47157,14,35.1782557,-89.8739775,919137
270,"Feb., 2008",2008/02,"Shelby County, TN",47157,10,35.1782557,-89.8739775,919137
287,"Mar., 2008",2008/03,"Shelby County, TN",47157,13,35.1782557,-89.8739775,919137
306,"Apr., 2008",2008/04,"Shelby County, TN",47157,10,35.1782557,-89.8739775,919137
369,"Jul., 2008",2008/07,"Shelby County, TN",47157,17,35.1782557,-89.8739775,919137
451,"Nov., 2008",2008/11,"Shelby County, TN",47157,18,35.1782557,-89.8739775,919137
467,"Dec., 2008",2008/12,"Shelby County, TN",47157,13,35.1782557,-89.8739775,919137
480,"Jan., 2009",2009/01,"Shelby County, TN",47157,10,35.1782557,-89.8739775,920232
505,"Mar., 2009",2009/03,"Shelby County, TN",47157,13,35.1782557,-89.8739775,920232
521,"Apr., 2009",2009/04,"Shelby County, TN",47157,10,35.1782557,-89.8739775,920232
555,"Jun., 2009",2009/06,"Shelby County, TN",47157,10,35.1782557,-89.8739775,920232
576,"Jul., 2009",2009/07,"Shelby County, TN",47157,16,35.1782557,-89.8739775,920232
594,"Aug., 2009",2009/08,"Shelby County, TN",47157,13,35.1782557,-89.8739775,920232
608,"Sep., 2009",2009/09,"Shelby County, TN",47157,13,35.1782557,-89.8739775,920232
638,"Nov., 2009",2009/11,"Shelby County, TN",47157,10,35.1782557,-89.8739775,920232
690,"Mar., 2010",2010/03,"Shelby County, TN",47157,10,35.1782557,-89.8739775,928618
758,"Jul., 2010",2010/07,"Shelby County, TN",47157,14,35.1782557,-89.8739775,928618
792,"Sep., 2010",2010/09,"Shelby County, TN",47157,11,35.1782557,-89.8739775,928618
837,"Dec., 2010",2010/12,"Shelby County, TN",47157,12,35.1782557,-89.8739775,928618
890,"Apr., 2011",2011/04,"Shelby County, TN",47157,11,35.1782557,-89.8739775,933529
906,"May, 2011",2011/05,"Shelby County, TN",47157,11,35.1782557,-89.8739775,933529
939,"Jul., 2011",2011/07,"Shelby County, TN",47157,16,35.1782557,-89.8739775,933529
958,"Aug., 2011",2011/08,"Shelby County, TN",47157,11,35.1782557,-89.8739775,933529
977,"Sep., 2011",2011/09,"Shelby County, TN",47157,10,35.1782557,-89.8739775,933529
1004,"Nov., 2011",2011/11,"Shelby County, TN",47157,14,35.1782557,-89.8739775,933529
1031,"Jan., 2012",2012/01,"Shelby County, TN",47157,11,35.1782557,-89.8739775,939672
1071,"Apr., 2012",2012/04,"Shelby County, TN",47157,10,35.1782557,-89.8739775,939672
1108,"Jun., 2012",2012/06,"Shelby County, TN",47157,13,35.1782557,-89.8739775,939672
1128,"Jul., 2012",2012/07,"Shelby County, TN",47157,18,35.1782557,-89.8739775,939672
1145,"Aug., 2012",2012/08,"Shelby County, TN",47157,11,35.1782557,-89.8739775,939672
1165,"Sep., 2012",2012/09,"Shelby County, TN",47157,11,35.1782557,-89.8739775,939672
1178,"Oct., 2012",2012/10,"Shelby County, TN",47157,12,35.1782557,-89.8739775,939672
1196,"Nov., 2012",2012/11,"Shelby County, TN",47157,15,35.1782557,-89.8739775,939672
1211,"Dec., 2012",2012/12,"Shelby County, TN",47157,12,35.1782557,-89.8739775,939672
1227,"Jan., 2013",2013/01,"Shelby County, TN",47157,10,35.1782557,-89.8739775,939074
1255,"Mar., 2013",2013/03,"Shelby County, TN",47157,14,35.1782557,-89.8739775,939074
1270,"Apr., 2013",2013/04,"Shelby County, TN",47157,11,35.1782557,-89.8739775,939074
1284,"May, 2013",2013/05,"Shelby County, TN",47157,16,35.1782557,-89.8739775,939074
1300,"Jun., 2013",2013/06,"Shelby County, TN",47157,13,35.1782557,-89.8739775,939074
1338,"Aug., 2013",2013/08,"Shelby County, TN",47157,16,35.1782557,-89.8739775,939074
1388,"Nov., 2013",2013/11,"Shelby County, TN",47157,16,35.1782557,-89.8739775,939074
1405,"Dec., 2013",2013/12,"Shelby County, TN",47157,15,35.1782557,-89.8739775,939074
1428,"Feb., 2014",2014/02,"Shelby County, TN",47157,13,35.1782557,-89.8739775,938405
1440,"Mar., 2014",2014/03,"Shelby County, TN",47157,12,35.1782557,-89.8739775,938405
1453,"Apr., 2014",2014/04,"Shelby County, TN",47157,15,35.1782557,-89.8739775,938405
1471,"May, 2014",2014/05,"Shelby County, TN",47157,12,35.1782557,-89.8739775,938405
1489,"Jun., 2014",2014/06,"Shelby County, TN",47157,12,35.1782557,-89.8739775,938405
1504,"Jul., 2014",2014/07,"Shelby County, TN",47157,12,35.1782557,-89.8739775,938405
1516,"Aug., 2014",2014/08,"Shelby County, TN",47157,14,35.1782557,-89.8739775,938405
1535,"Sep., 2014",2014/09,"Shelby County, TN",47157,15,35.1782557,-89.8739775,938405
